Company,TypeName,Ram,Weight,Price,Touchscreen,Ips,PPi,Cpu brand,HDD,SSD,Gpu brand,Os
Acer,Gaming,8,8.0,67132.8,0,1,141.21199808219862,Intel Core i7,1000,128,Nvidia,Windows
HP,Notebook,8,8.0,63349.92,0,1,165.6321180513006,Intel Core i5,0,256,Intel,Windows
Dell,Notebook,4,4.0,29144.16,0,0,100.45466986113651,Intel Core i3,0,128,Intel,Windows
HP,Notebook,4,4.0,41505.12,0,0,111.93520355955211,Intel Core i5,500,0,Intel,Windows
Toshiba,Notebook,4,4.0,63669.6,0,0,165.6321180513006,Intel Core i5,0,128,Intel,Windows
HP,Notebook,4,4.0,58607.46719999999,0,0,111.93520355955211,Intel Core i5,0,256,Intel,Windows
HP,Notebook,4,4.0,64202.4,0,0,157.3505121487356,Intel Core i5,0,256,Intel,Windows
HP,Ultrabook,8,8.0,77202.72,0,0,157.3505121487356,Intel Core i7,0,256,Intel,Windows
HP,Notebook,8,8.0,55904.5728,0,0,157.3505121487356,Intel Core i5,0,256,Nvidia,Windows
HP,Notebook,4,4.0,36443.52,0,0,111.93520355955211,Intel Core i3,500,0,Intel,Windows
Dell,Gaming,8,8.0,50562.72,0,0,141.21199808219862,Intel Core i5,0,0,Nvidia,Windows
HP,Ultrabook,4,4.0,81997.92,0,0,176.23257360658386,Intel Core i5,500,0,Intel,Windows
HP,Notebook,4,4.0,84715.2,0,0,157.3505121487356,Intel Core i5,0,256,Intel,Windows
HP,Ultrabook,8,8.0,100550.5488,0,0,157.3505121487356,Intel Core i7,0,256,Intel,Windows
HP,Notebook,4,4.0,42624.0,0,0,117.82653006268643,Intel Core i3,500,0,Intel,Windows
Toshiba,Notebook,8,8.0,64468.8,0,0,117.82653006268643,Intel Core i5,0,256,Intel,Windows
HP,Notebook,4,4.0,41025.0672,0,0,100.45466986113651,Intel Core i3,0,256,Intel,Windows
Lenovo,Notebook,16,16.0,158135.04,0,1,254.67134914246222,Intel Core i7,0,512,Nvidia,Windows
Toshiba,Notebook,8,8.0,79387.2,0,1,157.3505121487356,Intel Core i5,0,256,Intel,Windows
HP,Notebook,8,8.0,118761.12,0,0,157.3505121487356,Intel Core i7,0,256,Intel,Windows
Dell,2 in 1 Convertible,4,4.0,42410.3472,1,1,141.21199808219862,Intel Core i3,1000,0,Intel,Windows
Toshiba,Ultrabook,8,8.0,84715.2,0,0,165.6321180513006,Intel Core i5,0,256,Intel,Windows
HP,Notebook,8,8.0,61218.72,0,1,165.6321180513006,Intel Core i5,0,256,Intel,Windows
HP,Notebook,8,8.0,63159.7104,0,0,157.3505121487356,Intel Core i7,0,256,Nvidia,Windows
Dell,Notebook,8,8.0,55754.3232,0,0,141.21199808219862,Intel Core i5,500,0,Intel,Windows
HP,Ultrabook,4,4.0,83063.52,0,0,125.36742798669837,Intel Core i5,0,256,Intel,Windows
HP,Notebook,4,4.0,63349.92,0,0,111.93520355955211,Intel Core i5,500,0,Intel,Windows
HP,Notebook,4,4.0,56476.8,0,0,111.93520355955211,Intel Core i5,500,0,Intel,Windows
Dell,Ultrabook,8,8.0,86526.72,1,0,276.053530085501,Intel Core i5,0,256,Intel,Windows
HP,Notebook,8,8.0,57542.4,0,0,127.33567457123111,Intel Core i5,0,256,Nvidia,Windows
HP,Notebook,4,4.0,51841.44,0,0,111.93520355955211,Intel Core i5,0,256,Intel,Windows
Acer,Notebook,6,6.0,21791.52,0,0,100.45466986113651,AMD Processor,1000,0,AMD,Windows
MSI,Gaming,8,8.0,63499.10399999999,0,0,127.33567457123111,Intel Core i7,1000,128,Nvidia,Windows
HP,Notebook,8,8.0,63669.6,0,0,157.3505121487356,Intel Core i5,0,256,Intel,Windows
HP,Notebook,8,8.0,65480.5872,0,0,141.21199808219862,Intel Core i7,0,256,Intel,Windows
HP,Ultrabook,8,8.0,71874.72,0,0,176.23257360658386,Intel Core i7,0,256,Intel,Windows
HP,Notebook,4,4.0,39533.76,0,0,100.45466986113651,Intel Core i5,500,0,Intel,Windows
Toshiba,Ultrabook,8,8.0,91908.0,0,1,157.3505121487356,Intel Core i7,0,256,Intel,Windows
Dell,Notebook,8,8.0,56633.976,0,0,141.21199808219862,Intel Core i5,0,256,Intel,Windows
HP,Notebook,8,8.0,53839.9728,0,0,157.3505121487356,Intel Core i5,0,256,Intel,Windows
Lenovo,2 in 1 Convertible,4,4.0,45128.16,1,1,141.21199808219862,Intel Core i7,0,256,Intel,Windows
Vero,Notebook,2,2.0,11231.424,0,0,111.93520355955211,Other Intel Processor,0,0,Intel,Windows
Toshiba,Notebook,16,16.0,75924.0,0,1,141.21199808219862,Intel Core i7,0,256,Nvidia,Windows
Lenovo,Notebook,8,8.0,55922.688,0,0,141.21199808219862,Intel Core i5,0,256,Intel,Windows
HP,Notebook,4,4.0,53280.0,0,0,157.3505121487356,Intel Core i5,500,0,Intel,Windows
HP,Notebook,8,8.0,112065.9552,0,0,141.21199808219862,Intel Core i5,500,256,Intel,Windows
HP,Notebook,8,8.0,78268.31999999999,0,0,157.3505121487356,Intel Core i5,0,256,Intel,Windows
MSI,Gaming,16,16.0,82351.6992,0,1,127.33567457123111,Intel Core i7,1000,256,Nvidia,Windows
Lenovo,Gaming,16,16.0,122010.66719999998,0,1,127.33567457123111,Intel Core i7,1000,128,Nvidia,Windows
Asus,Netbook,4,4.0,15339.311999999998,0,0,135.0942111925629,Other Intel Processor,0,0,Intel,Others/No OS/Linux
Lenovo,Notebook,16,16.0,139593.6,0,1,209.8006828649808,Intel Core i7,0,256,Intel,Windows
HP,Notebook,8,8.0,52161.12,0,1,141.21199808219862,Intel Core i7,1000,0,Nvidia,Windows
Dell,2 in 1 Convertible,8,8.0,58288.32,1,1,141.21199808219862,Intel Core i5,0,256,Intel,Windows
HP,Notebook,4,4.0,52161.12,0,0,100.45466986113651,Intel Core i5,0,256,Intel,Windows
Dell,Ultrabook,16,16.0,120093.12,1,0,276.053530085501,Intel Core i7,0,1000,Intel,Windows
HP,Notebook,4,4.0,37570.392,0,0,100.45466986113651,Intel Core i3,500,0,Intel,Windows
HP,Notebook,4,4.0,26586.72,0,0,100.45466986113651,Intel Core i5,500,0,Intel,Others/No OS/Linux
Acer,Notebook,8,8.0,23922.72,0,0,100.45466986113651,AMD Processor,1000,0,AMD,Windows
Dell,2 in 1 Convertible,12,12.0,69210.72,1,1,165.6321180513006,Intel Core i7,0,256,Intel,Windows
MSI,Gaming,16,16.0,96916.32,0,0,141.21199808219862,Intel Core i7,1000,256,Nvidia,Windows
HP,Notebook,8,8.0,57009.6,0,0,141.21199808219862,Intel Core i7,0,256,Intel,Windows
Asus,Gaming,16,16.0,53173.44,0,1,127.33567457123111,Intel Core i7,1000,0,Nvidia,Others/No OS/Linux
Dell,Notebook,4,4.0,29783.52,0,0,141.21199808219862,Intel Core i5,1000,0,Intel,Windows
Dell,Notebook,16,16.0,52746.6672,0,0,141.21199808219862,Intel Core i7,2000,0,AMD,Windows
MSI,Gaming,16,16.0,102777.12,0,0,141.21199808219862,Intel Core i7,1000,256,Nvidia,Windows
Dell,Ultrabook,8,8.0,77682.23999999999,0,0,165.6321180513006,Intel Core i7,0,256,Intel,Windows
Asus,Gaming,64,64.0,211788.0,0,1,127.33567457123111,Intel Core i7,0,1000,Nvidia,Windows
Dell,2 in 1 Convertible,8,8.0,42517.9728,1,0,165.6321180513006,Intel Core i7,0,256,Intel,Windows
Dell,Gaming,16,16.0,70809.12,0,0,282.42399616439724,Intel Core i7,1000,256,Nvidia,Windows
Apple,Ultrabook,8,8.0,69264.0,0,1,226.41554716935852,Other Intel Processor,0,0,Intel,Mac
Dell,Notebook,4,4.0,25679.8944,0,0,100.45466986113651,Intel Core i3,500,0,Intel,Windows
HP,Notebook,4,4.0,63882.72,0,0,100.45466986113651,Intel Core i5,500,0,Intel,Windows
HP,Ultrabook,8,8.0,63882.72,0,0,176.23257360658386,Intel Core i5,0,256,Intel,Windows
HP,Notebook,8,8.0,58075.2,0,0,165.6321180513006,Intel Core i7,0,256,Intel,Windows
Lenovo,Ultrabook,8,8.0,91294.7472,1,1,176.23257360658386,Intel Core i7,0,256,Intel,Windows
Lenovo,Notebook,8,8.0,35111.52,0,0,106.11306214269258,Intel Core i5,1000,0,AMD,Windows
Lenovo,Notebook,4,4.0,52054.56,0,1,141.21199808219862,Intel Core i5,1000,0,Nvidia,Windows
MSI,Gaming,16,16.0,133146.72,0,0,127.33567457123111,Intel Core i7,1000,256,Nvidia,Windows
Lenovo,Notebook,4,4.0,28771.2,0,0,100.45466986113651,Intel Core i5,500,0,Intel,Windows
HP,Notebook,4,4.0,50083.2,0,0,141.21199808219862,Intel Core i5,500,0,Intel,Windows
Lenovo,Ultrabook,8,8.0,74538.72,1,1,234.9767648087785,Other Intel Processor,0,512,Intel,Windows
Lenovo,Gaming,32,32.0,172627.19999999998,0,1,127.33567457123111,Intel Core i7,0,512,Nvidia,Windows
Lenovo,2 in 1 Convertible,4,4.0,34433.2656,1,1,224.17380907857276,Other Intel Processor,0,0,Intel,Windows
HP,Ultrabook,16,16.0,109170.72,0,1,331.2642361026012,Intel Core i7,0,512,Intel,Windows
Dell,Notebook,8,8.0,39960.0,0,0,141.21199808219862,Intel Core i5,0,256,Intel,Windows
HP,Notebook,4,4.0,54931.14719999999,0,0,157.3505121487356,Intel Core i5,500,0,Intel,Windows
HP,Workstation,8,8.0,79653.59999999999,0,0,141.21199808219862,Intel Core i7,0,256,AMD,Windows
Lenovo,Notebook,8,8.0,63882.72,0,0,157.3505121487356,Intel Core i5,0,180,Intel,Windows
HP,Notebook,4,4.0,32767.2,0,0,276.053530085501,Other Intel Processor,0,0,Intel,Others/No OS/Linux
Acer,Notebook,4,4.0,20619.36,0,0,100.45466986113651,AMD Processor,500,0,AMD,Windows
Dell,Notebook,4,4.0,20965.1472,0,0,100.45466986113651,Other Intel Processor,500,0,Intel,Others/No OS/Linux
HP,Notebook,4,4.0,18434.3472,0,0,100.45466986113651,Intel Core i3,1000,0,Intel,Others/No OS/Linux
Asus,Gaming,8,8.0,85194.72,0,1,127.33567457123111,Intel Core i7,1000,256,Nvidia,Windows
Dell,Ultrabook,4,4.0,43601.688,0,1,165.6321180513006,Intel Core i5,0,256,AMD,Windows
HP,Netbook,4,4.0,85194.72,0,0,125.36742798669837,Intel Core i5,0,128,Intel,Windows
Acer,Notebook,8,8.0,42570.72,0,0,141.21199808219862,Intel Core i5,1000,256,Nvidia,Windows
Dell,Notebook,8,8.0,34035.264,0,0,141.21199808219862,Intel Core i5,1000,0,AMD,Windows
MSI,Gaming,8,8.0,85194.72,0,0,127.33567457123111,Intel Core i7,0,256,Nvidia,Windows
HP,Notebook,4,4.0,26640.0,0,0,100.45466986113651,Other Intel Processor,1000,0,Intel,Windows
Asus,Gaming,16,16.0,122490.72,0,1,127.33567457123111,Intel Core i7,1000,128,Nvidia,Windows
Dell,Ultrabook,4,4.0,60480.792,0,0,125.36742798669837,Intel Core i3,500,0,Intel,Windows
Dell,Ultrabook,4,4.0,62176.1616,0,0,125.36742798669837,Intel Core i3,0,128,Intel,Windows
Acer,Notebook,4,4.0,11135.52,0,0,100.45466986113651,Other Intel Processor,0,16,Intel,Others/No OS/Linux
HP,Workstation,8,8.0,154458.72,0,1,127.33567457123111,Intel Core i7,1000,0,AMD,Windows
Lenovo,Gaming,16,16.0,63882.72,0,0,141.21199808219862,Intel Core i7,0,512,Nvidia,Windows
Dell,Ultrabook,8,8.0,75289.968,0,0,125.36742798669837,Intel Core i5,0,256,Intel,Windows
MSI,Gaming,8,8.0,80516.20319999999,0,0,127.33567457123111,Intel Core i7,1000,128,Nvidia,Windows
Lenovo,2 in 1 Convertible,4,4.0,46193.76,1,1,141.21199808219862,Intel Core i5,0,256,Intel,Windows
HP,Notebook,4,4.0,21205.44,0,0,141.21199808219862,AMD Processor,1000,0,AMD,Windows
Asus,Gaming,16,16.0,71341.92,0,1,141.21199808219862,Intel Core i7,1000,128,Nvidia,Windows
HP,Notebook,8,8.0,90522.72,1,0,276.053530085501,Other Intel Processor,0,256,Intel,Windows
Dell,Notebook,4,4.0,40980.312,0,0,100.45466986113651,Intel Core i5,500,0,AMD,Windows
Lenovo,Notebook,4,4.0,22857.12,0,0,100.45466986113651,Intel Core i3,0,128,Intel,Windows
HP,Ultrabook,8,8.0,104908.32,0,0,165.6321180513006,Intel Core i7,0,512,Intel,Windows
Lenovo,2 in 1 Convertible,4,4.0,29250.72,1,1,224.17380907857276,Other Intel Processor,0,0,Intel,Others/No OS/Linux
Dell,Ultrabook,8,8.0,73473.12,0,0,165.6321180513006,Intel Core i7,0,256,Intel,Windows
Lenovo,Gaming,16,16.0,146519.46719999998,0,1,127.33567457123111,Intel Core i7,0,256,Nvidia,Windows
Razer,Ultrabook,8,8.0,54825.12,1,0,352.4651472131677,Intel Core i7,0,256,Intel,Windows
Toshiba,Ultrabook,16,16.0,118601.28,0,0,165.6321180513006,Intel Core i7,0,512,Intel,Windows
Asus,Gaming,8,8.0,69929.4672,0,0,127.33567457123111,Intel Core i7,1000,128,Nvidia,Windows
Vero,Notebook,4,4.0,10442.88,0,0,165.6321180513006,Other Intel Processor,0,0,Intel,Windows
HP,Notebook,8,8.0,90043.2,0,0,165.6321180513006,Intel Core i5,0,256,Intel,Windows
HP,Notebook,8,8.0,80612.64,0,0,157.3505121487356,Intel Core i5,0,256,Intel,Windows
Dell,Notebook,4,4.0,27899.0064,0,0,100.45466986113651,Intel Core i5,500,0,Intel,Others/No OS/Linux
Asus,Notebook,4,4.0,23176.8,0,0,100.45466986113651,Intel Core i3,1000,0,Intel,Windows
Lenovo,2 in 1 Convertible,8,8.0,88924.31999999999,1,1,157.3505121487356,Intel Core i7,0,256,Intel,Windows
Lenovo,2 in 1 Convertible,4,4.0,25521.12,1,1,224.17380907857276,Other Intel Processor,0,0,Intel,Windows
HP,Ultrabook,8,8.0,100965.6,0,0,125.36742798669837,Intel Core i5,0,256,Intel,Windows
Lenovo,Gaming,8,8.0,52693.92,0,1,141.21199808219862,Intel Core i5,1000,128,Nvidia,Others/No OS/Linux
HP,Gaming,8,8.0,60153.12,0,1,127.33567457123111,Intel Core i5,1000,128,Nvidia,Windows
HP,Notebook,8,8.0,33513.119999999995,0,0,100.45466986113651,Intel Core i7,2000,0,Intel,Windows
Lenovo,2 in 1 Convertible,8,8.0,109244.2464,1,1,157.3505121487356,Intel Core i7,0,512,Nvidia,Windows
Asus,Notebook,4,4.0,14811.84,0,0,111.93520355955211,Other Intel Processor,0,0,Intel,Windows
HP,Ultrabook,8,8.0,40066.56,0,0,141.21199808219862,Intel Core i7,0,256,Intel,Windows
Acer,Notebook,4,4.0,32820.48,0,0,141.21199808219862,Intel Core i5,1000,0,Nvidia,Windows
Lenovo,Notebook,16,16.0,58554.72,0,0,141.21199808219862,Intel Core i7,0,0,AMD,Windows
HP,Workstation,8,8.0,210424.032,0,1,127.33567457123111,Intel Core i7,0,256,Nvidia,Windows
Dell,Notebook,8,8.0,41771.52,0,0,100.45466986113651,Intel Core i5,1000,0,AMD,Windows
MSI,Gaming,16,16.0,127818.72,0,0,127.33567457123111,Intel Core i7,1000,256,Nvidia,Windows
HP,Ultrabook,8,8.0,115709.2416,0,0,141.21199808219862,Intel Core i7,0,256,Intel,Windows
Lenovo,2 in 1 Convertible,16,16.0,130003.2,1,1,209.8006828649808,Intel Core i7,0,512,Intel,Windows
MSI,Gaming,8,8.0,60888.384,0,0,141.21199808219862,Intel Core i7,1000,128,Nvidia,Windows
HP,2 in 1 Convertible,8,8.0,86793.12,1,0,165.6321180513006,Intel Core i5,0,256,Intel,Windows
HP,Workstation,8,8.0,118761.12,0,1,141.21199808219862,Intel Core i7,0,256,Nvidia,Windows
HP,2 in 1 Convertible,8,8.0,95850.72,1,0,220.84282406840083,Intel Core i7,0,256,Intel,Windows
HP,Workstation,8,8.0,101178.72,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia,Windows
HP,Ultrabook,8,8.0,122381.49599999998,0,0,176.23257360658386,Intel Core i7,0,256,Intel,Windows
Dell,Notebook,8,8.0,53807.472,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia,Windows
HP,Notebook,8,8.0,84129.12,0,0,141.21199808219862,Intel Core i5,0,256,Intel,Windows
Lenovo,2 in 1 Convertible,8,8.0,124621.92,1,1,209.8006828649808,Intel Core i7,0,256,Intel,Windows
Lenovo,Notebook,4,4.0,18061.92,0,0,100.45466986113651,Intel Core i3,1000,0,Intel,Others/No OS/Linux
HP,Notebook,4,4.0,15824.16,0,0,100.45466986113651,AMD Processor,500,0,AMD,Windows
Lenovo,Notebook,8,8.0,31914.72,0,0,141.21199808219862,Intel Core i5,1000,0,AMD,Others/No OS/Linux
Dell,Gaming,8,8.0,63882.72,0,0,141.21199808219862,Intel Core i7,1000,0,Nvidia,Windows
Dell,Notebook,8,8.0,119916.2304,1,1,282.42399616439724,Intel Core i5,0,256,Nvidia,Windows
HP,Notebook,4,4.0,25515.2592,0,0,141.21199808219862,AMD Processor,0,256,AMD,Windows
MSI,Gaming,16,16.0,79536.38399999999,0,0,127.33567457123111,Intel Core i7,1000,256,Nvidia,Windows
Lenovo,Ultrabook,12,12.0,122490.72,0,0,157.3505121487356,Intel Core i7,0,512,Intel,Windows
Lenovo,Notebook,8,8.0,42010.7472,0,0,141.21199808219862,Intel Core i5,0,0,AMD,Windows
HP,2 in 1 Convertible,8,8.0,108744.48,1,0,220.84282406840083,Intel Core i7,0,512,Intel,Windows
Lenovo,Ultrabook,8,8.0,79866.72,0,0,157.3505121487356,Intel Core i7,0,256,Intel,Windows
MSI,Gaming,16,16.0,94252.32,0,0,157.3505121487356,Intel Core i7,1000,256,Nvidia,Windows
HP,Gaming,8,8.0,47898.72,0,1,141.21199808219862,Intel Core i7,1000,0,Nvidia,Windows
Lenovo,Notebook,8,8.0,24455.52,0,0,100.45466986113651,Intel Core i3,1000,0,Intel,Windows
HP,Notebook,4,4.0,25414.0272,0,0,100.45466986113651,Intel Core i5,500,0,Intel,Others/No OS/Linux
Dell,Gaming,8,8.0,79813.44,0,0,282.42399616439724,Intel Core i7,1000,128,Nvidia,Windows
Lenovo,Notebook,8,8.0,74059.2,0,1,141.21199808219862,Intel Core i5,0,256,Intel,Windows
Lenovo,Notebook,4,4.0,24935.04,0,0,141.21199808219862,Intel Core i3,1000,0,Nvidia,Windows
HP,Notebook,2,2.0,13266.72,0,0,111.93520355955211,Other Intel Processor,0,0,Intel,Windows
MSI,Gaming,8,8.0,44701.92,0,1,141.21199808219862,Intel Core i7,1000,0,Nvidia,Windows
HP,Notebook,8,8.0,36177.12,0,0,141.21199808219862,Intel Core i7,0,256,Intel,Windows
HP,Notebook,16,16.0,61751.52,0,0,141.21199808219862,Intel Core i7,0,512,Intel,Windows
Asus,Notebook,4,4.0,19660.32,0,0,100.45466986113651,Other Intel Processor,500,0,Intel,Windows
Lenovo,Notebook,4,4.0,21205.44,0,0,100.45466986113651,Intel Core i5,500,0,Intel,Others/No OS/Linux
Lenovo,Notebook,8,8.0,37775.52,0,0,141.21199808219862,Intel Core i7,1000,0,Nvidia,Others/No OS/Linux
Asus,Notebook,4,4.0,40972.32,0,0,157.3505121487356,Intel Core i3,0,256,Intel,Windows
Lenovo,Notebook,4,4.0,43956.0,0,0,141.21199808219862,Intel Core i7,0,0,Intel,Windows
Lenovo,Gaming,16,16.0,69530.4,0,1,141.21199808219862,Intel Core i7,0,512,Nvidia,Windows
MSI,Gaming,16,16.0,114731.5536,0,0,141.21199808219862,Intel Core i7,1000,128,Nvidia,Windows
HP,Notebook,4,4.0,34632.0,0,0,100.45466986113651,Intel Core i3,500,0,Intel,Windows
Lenovo,2 in 1 Convertible,8,8.0,87219.36,1,1,209.8006828649808,Intel Core i5,0,256,Intel,Windows
Lenovo,Ultrabook,6,6.0,44275.68,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia,Windows
Dell,Notebook,8,8.0,47686.1328,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia,Others/No OS/Linux
Acer,Notebook,4,4.0,17742.239999999998,0,0,100.45466986113651,Other Intel Processor,500,0,Intel,Windows
HP,Notebook,6,6.0,42570.72,0,1,141.21199808219862,Intel Core i7,1000,0,Nvidia,Windows
Asus,Gaming,8,8.0,48431.52,0,1,141.21199808219862,Intel Core i7,1000,256,Nvidia,Windows
Dell,2 in 1 Convertible,16,16.0,62817.12,1,0,141.21199808219862,Intel Core i7,0,512,Intel,Windows
Acer,Notebook,4,4.0,36816.48,0,0,141.21199808219862,Intel Core i5,0,256,Nvidia,Windows
Dell,Ultrabook,8,8.0,58554.72,1,0,276.053530085501,Intel Core i5,0,256,Intel,Others/No OS/Linux
Acer,Gaming,16,16.0,138474.72,0,1,127.33567457123111,Intel Core i7,1000,256,Nvidia,Windows
Lenovo,Gaming,8,8.0,43636.32,0,1,141.21199808219862,Intel Core i5,1000,0,Nvidia,Windows
HP,Notebook,4,4.0,25840.8,0,0,100.45466986113651,Intel Core i5,500,0,Intel,Windows
Apple,Ultrabook,8,8.0,61964.64,0,1,226.41554716935852,Other Intel Processor,0,0,Intel,Mac
Dell,2 in 1 Convertible,8,8.0,63882.72,1,1,165.6321180513006,Intel Core i5,0,256,Intel,Windows
HP,Notebook,12,12.0,70702.56,0,1,141.21199808219862,Intel Core i7,1000,128,Nvidia,Windows
Lenovo,Notebook,4,4.0,19607.04,0,0,100.45466986113651,Intel Core i3,1000,0,AMD,Others/No OS/Linux
Asus,Gaming,16,16.0,114552.0,0,1,127.33567457123111,Intel Core i7,1000,512,Nvidia,Windows
Acer,Notebook,4,4.0,14492.16,0,0,100.45466986113651,Other Intel Processor,1000,0,Intel,Others/No OS/Linux
MSI,Gaming,16,16.0,109165.392,0,0,127.33567457123111,Intel Core i7,1000,256,Nvidia,Windows
Dell,Notebook,4,4.0,26586.72,0,0,100.45466986113651,Intel Core i3,0,128,AMD,Windows
Lenovo,Notebook,8,8.0,33513.119999999995,0,0,100.45466986113651,Intel Core i7,500,0,Nvidia,Others/No OS/Linux
Dell,2 in 1 Convertible,16,16.0,68464.8,1,0,141.21199808219862,Intel Core i7,0,512,Intel,Windows
Dell,Ultrabook,16,16.0,142790.4,1,0,276.053530085501,Intel Core i7,0,512,Intel,Windows
Asus,Gaming,8,8.0,62284.32,0,0,141.21199808219862,Intel Core i7,1000,0,Nvidia,Windows
Dell,Notebook,8,8.0,47365.92,0,0,141.21199808219862,Intel Core i5,0,256,AMD,Windows
HP,Notebook,8,8.0,30849.12,0,0,100.45466986113651,Intel Core i5,0,256,Intel,Windows
Lenovo,Notebook,4,4.0,15930.72,0,0,100.45466986113651,AMD Processor,500,0,AMD,Windows
Acer,Notebook,8,8.0,33513.119999999995,0,0,106.11306214269258,Intel Core i3,1000,0,Nvidia,Windows
Asus,Gaming,16,16.0,130482.72,0,0,141.21199808219862,Intel Core i7,1000,256,Nvidia,Windows
Apple,Ultrabook,8,8.0,68145.12,0,1,226.41554716935852,Other Intel Processor,0,0,Intel,Mac
Asus,Notebook,16,16.0,93186.72,0,0,141.21199808219862,Intel Core i7,1000,128,Nvidia,Windows
MSI,Gaming,16,16.0,103842.1872,0,1,127.33567457123111,Intel Core i7,1000,256,Nvidia,Windows
Dell,2 in 1 Convertible,8,8.0,53226.72,1,1,141.21199808219862,Intel Core i5,0,256,Intel,Windows
Asus,Gaming,16,16.0,103842.72,0,0,127.33567457123111,Intel Core i7,1000,256,Nvidia,Windows
Acer,Netbook,2,2.0,9270.72,0,0,135.0942111925629,Other Intel Processor,0,32,Intel,Others/No OS/Linux
Acer,Notebook,4,4.0,31861.44,0,0,106.11306214269258,Intel Core i3,1000,0,Nvidia,Windows
Lenovo,Notebook,8,8.0,28717.92,0,0,106.11306214269258,Intel Core i5,1000,0,Intel,Others/No OS/Linux
Lenovo,Gaming,8,8.0,67772.16,0,1,141.21199808219862,Intel Core i7,1000,128,Nvidia,Windows
Acer,2 in 1 Convertible,8,8.0,61218.72,1,1,157.3505121487356,Intel Core i7,0,256,Intel,Windows
Lenovo,Notebook,8,8.0,81465.12,0,1,141.21199808219862,Intel Core i7,0,256,Intel,Windows
MSI,Gaming,8,8.0,78647.1408,0,0,141.21199808219862,Intel Core i7,1000,128,Nvidia,Windows
HP,Notebook,6,6.0,28185.12,0,0,141.21199808219862,AMD Processor,1000,0,AMD,Windows
Dell,Ultrabook,8,8.0,91288.3536,1,0,176.23257360658386,Intel Core i5,0,256,Intel,Windows
Dell,2 in 1 Convertible,4,4.0,27119.52,1,0,146.86047800548656,Intel Core i3,500,0,Intel,Windows
Asus,Notebook,4,4.0,16463.52,0,0,100.45466986113651,Other Intel Processor,1000,0,Intel,Windows
Dell,Ultrabook,8,8.0,78694.56,1,0,276.053530085501,Intel Core i7,0,256,Intel,Windows
Dell,Notebook,4,4.0,27804.7008,0,0,100.45466986113651,Intel Core i5,1000,0,Intel,Others/No OS/Linux
Lenovo,Gaming,16,16.0,54825.12,1,1,141.21199808219862,Intel Core i7,1000,128,Nvidia,Windows
MSI,Gaming,8,8.0,61218.72,0,0,141.21199808219862,Intel Core i7,1000,128,Nvidia,Windows
Lenovo,Netbook,16,16.0,87912.0,1,1,176.23257360658386,Intel Core i7,0,512,Intel,Windows
Razer,Gaming,16,16.0,186426.72,0,0,157.3505121487356,Intel Core i7,0,1000,Nvidia,Windows
Dell,Notebook,8,8.0,24988.8528,1,0,100.45466986113651,Intel Core i3,1000,0,Intel,Windows
MSI,Gaming,16,16.0,85141.44,0,0,127.33567457123111,Intel Core i7,1000,256,Nvidia,Windows
Apple,Ultrabook,4,4.0,51095.52,0,0,135.0942111925629,Intel Core i5,0,0,Intel,Mac
HP,Notebook,4,4.0,25467.84,0,0,141.21199808219862,Intel Core i3,1000,0,Intel,Windows
HP,Ultrabook,8,8.0,117119.5632,0,0,209.8006828649808,Intel Core i7,0,256,Intel,Windows
Dell,Notebook,4,4.0,39267.36,0,0,100.45466986113651,Intel Core i5,500,0,Intel,Windows
MSI,Gaming,8,8.0,62284.32,0,0,141.21199808219862,Intel Core i7,1000,128,Nvidia,Windows
Lenovo,Notebook,16,16.0,79866.72,0,1,165.6321180513006,Intel Core i7,0,512,Intel,Windows
Lenovo,Notebook,6,6.0,31838.5296,0,0,141.21199808219862,AMD Processor,0,256,AMD,Windows
Asus,Ultrabook,8,8.0,68198.4,0,0,165.6321180513006,Intel Core i7,0,256,Intel,Windows
Acer,Notebook,4,4.0,19276.704,0,0,100.45466986113651,Intel Core i3,500,0,Intel,Others/No OS/Linux
Dell,2 in 1 Convertible,16,16.0,95850.72,1,0,127.33567457123111,Intel Core i7,0,512,Nvidia,Windows
HP,Notebook,4,4.0,58607.46719999999,0,0,157.3505121487356,Intel Core i5,0,256,Intel,Windows
Asus,Gaming,16,16.0,85248.0,0,1,141.21199808219862,Intel Core i7,1000,256,Nvidia,Windows
Dell,Notebook,4,4.0,46620.0,0,0,111.93520355955211,Intel Core i5,500,0,Intel,Windows
Asus,Gaming,16,16.0,123876.0,0,1,141.21199808219862,Intel Core i7,1000,256,Nvidia,Windows
Lenovo,Notebook,8,8.0,30529.44,0,1,141.21199808219862,Intel Core i5,0,256,Intel,Others/No OS/Linux
Dell,2 in 1 Convertible,8,8.0,96596.64,1,0,276.053530085501,Intel Core i5,0,256,Intel,Windows
Dell,Notebook,4,4.0,17262.72,0,0,100.45466986113651,Other Intel Processor,500,0,Intel,Others/No OS/Linux
HP,Notebook,4,4.0,21258.72,0,0,100.45466986113651,AMD Processor,500,0,AMD,Windows
Lenovo,Notebook,6,6.0,30316.32,0,0,141.21199808219862,Intel Core i3,0,128,Nvidia,Windows
Lenovo,Notebook,8,8.0,57116.16,0,1,157.3505121487356,Intel Core i5,0,256,Intel,Windows
